Participant ID,Name,Competition,Team Name,Category,Detail,Place,Status
511,Chan woo Son,Stillstand,N/A,Expert Male,N/A,DQ,DQ
511,Chan woo Son,Track Coasting,N/A,Male 0-12,N/A,DQ,DQ
511,Chan woo Son,Track Coasting,N/A,Expert Male,N/A,DQ,DQ
511,Chan woo Son,30m Wheel Walk,N/A,"Male 0-12 (24""), 24"" Wheel",00:10.538,3,N/A
511,Chan woo Son,10k Standard,N/A,"Male 0-12, 24"" Wheel",41:24.265,9,N/A
511,Chan woo Son,10k Standard,N/A,Expert Male,41:24.265,43,N/A
512,Min woo Son,Large Group,Unistar,Expert,N/A,9,N/A
512,Min woo Son,Small Group,Unistar-A,15+,N/A,8,N/A
512,Min woo Son,Individual Freestyle,N/A,15-17 Male,N/A,4,N/A
512,Min woo Son & Chan hyeok Song,Pairs Freestyle,N/A,15,N/A,10,N/A
512,Min woo Son,100m,N/A,Male 15-18,00:14.401,6,N/A
512,Min woo Son,400m,N/A,Male 15-18,01:02.252,8,N/A
512,Min woo Son,50m One-Foot,N/A,Male 15-18,00:08.453,8,N/A
512,Min woo Son,800m,N/A,Male 15-18,N/A,DQ,DQ
512,Min woo Son,Downhill Gliding,N/A,Male 13-18,N/A,DQ,DQ
512,Min woo Son,Downhill Gliding,N/A,Expert Male,N/A,DQ,DQ
512,Min woo Son,IUF Slalom,N/A,Male 15-18,00:21.06,10,N/A
512,Min woo Son,Stillstand,N/A,Male 12-18,N/A,DQ,DQ
512,Min woo Son,Stillstand,N/A,Expert Male,N/A,DQ,DQ
512,Min woo Son,Track Coasting,N/A,Male 13-18,N/A,DQ,DQ
512,Min woo Son,Track Coasting,N/A,Expert Male,N/A,DQ,DQ
512,Min woo Son,30m Wheel Walk,N/A,Male 15-18,N/A,DQ,DQ
512,Min woo Son,10k Standard,N/A,Male 15-18,40:03.515,10,N/A
512,Min woo Son,10k Standard,N/A,Expert Male,40:03.515,33,N/A
512,Min woo Son,Hockey A,Korea A,N/A,N/A,DQ,DQ
513,Eui jin Song,Large Group,Unistar,Expert,N/A,9,N/A
513,Eui jin Song,Small Group,Unistar-B,U15,N/A,9,N/A
513,Eui jin Song,100m,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
513,Eui jin Song,400m,N/A,"Female 0-12 (24""), 24"" Wheel",01:18.380,18,N/A
513,Eui jin Song,800m,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
513,Eui jin Song,Downhill Gliding,N/A,Female 0-12,N/A,DQ,DQ
513,Eui jin Song,Downhill Gliding,N/A,Expert Female,N/A,DQ,DQ
513,Eui jin Song,IUF Slalom,N/A,"Female 0-12 (24""), 24"" Wheel",00:25.62,18,N/A
513,Eui jin Song,Stillstand,N/A,Female 0-11,N/A,DQ,DQ
513,Eui jin Song,Stillstand,N/A,Expert Female,N/A,DQ,DQ
513,Eui jin Song,Track Coasting,N/A,Female 0-12,N/A,DQ,DQ
513,Eui jin Song,Track Coasting,N/A,Expert Female,N/A,DQ,DQ
513,Eui jin Song,30m Wheel Walk,N/A,"Female 0-12 (24""), 24"" Wheel",00:11.903,12,N/A
513,Eui jin Song,10k Standard,N/A,"Female 0-12, 24"" Wheel",42:56.376,11,N/A
513,Eui jin Song,10k Standard,N/A,Expert Female,42:56.376,50,N/A
513,Eui jin Song,50m One-Foot,N/A,"Female 0-12 (24""), 24"" Wheel",00:11.560,17,N/A
514,Eui jung Song,Large Group,Unistar,Expert,N/A,9,N/A
514,Eui jung Song,Small Group,Unistar-A,15+,N/A,8,N/A
514,Eui jung Song & Min ji Yun,Pairs Freestyle,N/A,13-14,N/A,5,N/A
514,Eui jung Song,100m,N/A,Female 13-14,00:17.395,15,N/A
514,Eui jung Song,400m,N/A,Female 13-14,01:10.623,16,N/A
514,Eui jung Song,50m One-Foot,N/A,Female 13-14,00:10.978,19,N/A
514,Eui jung Song,800m,N/A,Female 13-14,N/A,DQ,DQ
514,Eui jung Song,Downhill Gliding,N/A,Female 13-14,N/A,DQ,DQ
514,Eui jung Song,Downhill Gliding,N/A,Expert Female,N/A,DQ,DQ
514,Eui jung Song,IUF Slalom,N/A,Female 13-14,00:24.78,22,N/A
514,Eui jung Song,Stillstand,N/A,Female 12-14,N/A,DQ,DQ
514,Eui jung Song,Stillstand,N/A,Expert Female,N/A,DQ,DQ
514,Eui jung Song,Track Coasting,N/A,Female 13-14,N/A,DQ,DQ
514,Eui jung Song,Track Coasting,N/A,Expert Female,N/A,DQ,DQ
514,Eui jung Song,30m Wheel Walk,N/A,Female 13-14,00:11.223,16,N/A
514,Eui jung Song,10k Standard,N/A,Female 13-14,41:54.828,13,N/A
514,Eui jung Song,10k Standard,N/A,Expert Female,41:54.828,44,N/A
515,Chan hyeok Song,Large Group,Unistar,Expert,N/A,9,N/A
515,Chan hyeok Song,Small Group,Unistar-A,15+,N/A,8,N/A
515,Chan hyeok Song,400m,N/A,Male 15-18,01:12.210,17,N/A
515,Chan hyeok Song,50m One-Foot,N/A,Male 15-18,00:10.388,13,N/A
515,Chan hyeok Song,800m,N/A,Male 15-18,N/A,DQ,DQ
515,Chan hyeok Song,Downhill Gliding,N/A,Male 13-18,00:18.34,4,N/A
515,Chan hyeok Song,Downhill Gliding,N/A,Expert Male,00:18.34,9,N/A
515,Chan hyeok Song,IUF Slalom,N/A,Male 15-18,00:25.33,20,N/A
515,Chan hyeok Song,Stillstand,N/A,Male 12-18,N/A,DQ,DQ
515,Chan hyeok Song,Stillstand,N/A,Expert Male,N/A,DQ,DQ
515,Chan hyeok Song,Track Coasting,N/A,Male 13-18,N/A,DQ,DQ
515,Chan hyeok Song,Track Coasting,N/A,Expert Male,N/A,DQ,DQ
515,Chan hyeok Song,30m Wheel Walk,N/A,Male 15-18,00:12.859,10,N/A
515,Chan hyeok Song,10k Standard,N/A,Male 15-18,43:38.338,11,N/A
515,Chan hyeok Song,10k Standard,N/A,Expert Male,43:38.338,51,N/A
515,Chan hyeok Song & Min woo Son,Pairs Freestyle,N/A,15,N/A,10,N/A
515,Chan hyeok Song,100m,N/A,Male 15-18,00:16.801,13,N/A
516,Min young Yun,Large Group,Unistar,Expert,N/A,9,N/A
516,Min young Yun,Small Group,Unistar-B,U15,N/A,9,N/A
516,Min young Yun,100m,N/A,"Female 0-12 (24""), 24"" Wheel",00:17.063,8,N/A
516,Min young Yun,400m,N/A,"Female 0-12 (24""), 24"" Wheel",01:12.717,12,N/A
516,Min young Yun,50m One-Foot,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
516,Min young Yun,Slow Forward,N/A,Female 11-12,N/A,DQ,DQ
516,Min young Yun,800m,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
516,Min young Yun,Downhill Gliding,N/A,Female 0-12,00:21.88,6,N/A
516,Min young Yun,Downhill Gliding,N/A,Expert Female,00:21.88,21,N/A
516,Min young Yun,IUF Slalom,N/A,"Female 0-12 (24""), 24"" Wheel",00:24.28,10,N/A
516,Min young Yun,Stillstand,N/A,Female 0-11,N/A,DQ,DQ
516,Min young Yun,Stillstand,N/A,Expert Female,N/A,DQ,DQ
516,Min young Yun,Track Coasting,N/A,Female 0-12,N/A,DQ,DQ
516,Min young Yun,Track Coasting,N/A,Expert Female,N/A,DQ,DQ
516,Min young Yun,30m Wheel Walk,N/A,"Female 0-12 (24""), 24"" Wheel",00:10.278,4,N/A
516,Min young Yun,10k Standard,N/A,"Female 0-12, 24"" Wheel",40:11.136,7,N/A
516,Min young Yun,10k Standard,N/A,Expert Female,40:11.136,36,N/A
516,Min young Yun,Slow Backward,N/A,Female 11-12,N/A,DQ,DQ
517,Min ji Yun,Large Group,Unistar,Expert,N/A,9,N/A
517,Min ji Yun,Small Group,Unistar-A,15+,N/A,8,N/A
517,Min ji Yun & Eui jung Song,Pairs Freestyle,N/A,13-14,N/A,5,N/A
517,Min ji Yun,100m,N/A,Female 13-14,00:17.167,14,N/A
517,Min ji Yun,400m,N/A,Female 13-14,01:09.966,14,N/A
517,Min ji Yun,50m One-Foot,N/A,Female 13-14,N/A,DQ,DQ
517,Min ji Yun,800m,N/A,Female 13-14,N/A,DQ,DQ
517,Min ji Yun,Downhill Gliding,N/A,Female 13-14,00:21.01,6,N/A
517,Min ji Yun,Downhill Gliding,N/A,Expert Female,00:21.01,14,N/A
517,Min ji Yun,IUF Slalom,N/A,Female 13-14,00:24.64,21,N/A
517,Min ji Yun,Stillstand,N/A,Female 12-14,N/A,DQ,DQ
517,Min ji Yun,Stillstand,N/A,Expert Female,N/A,DQ,DQ
517,Min ji Yun,Track Coasting,N/A,Female 13-14,14.2m,5,N/A
517,Min ji Yun,Track Coasting,N/A,Expert Female,14.2m,34,N/A
517,Min ji Yun,30m Wheel Walk,N/A,Female 13-14,00:10.233,9,N/A
517,Min ji Yun,10k Standard,N/A,Female 13-14,42:28.154,14,N/A
517,Min ji Yun,10k Standard,N/A,Expert Female,42:28.154,49,N/A
518,Ji hoon Kim,100m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
518,Ji hoon Kim,400m,N/A,"Male 0-10 (20""), 20"" Wheel",01:21.633,9,N/A
518,Ji hoon Kim,50m One-Foot,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
518,Ji hoon Kim,800m,N/A,"Male 0-10 (20""), 20"" Wheel",02:55.709,12,N/A
518,Ji hoon Kim,Downhill Gliding,N/A,Male 0-12,N/A,DQ,DQ
518,Ji hoon Kim,Downhill Gliding,N/A,Expert Male,N/A,DQ,DQ
518,Ji hoon Kim,IUF Slalom,N/A,"Male 0-10 (20""), 20"" Wheel",00:29.72,24,N/A
518,Ji hoon Kim,Track Coasting,N/A,Male 0-12,N/A,DQ,DQ
518,Ji hoon Kim,Track Coasting,N/A,Expert Male,N/A,DQ,DQ
518,Ji hoon Kim,10m Wheel Walk,N/A,"Male 0-10 (20""), 20"" Wheel",00:04.199,6,N/A
518,Ji hoon Kim,10k Standard,N/A,"Male 9-10, 20"" Wheel",48:36.093,4,N/A
518,Ji hoon Kim,10k Standard,N/A,Expert Male,48:36.093,72,N/A
518,Ji hoon Kim,Stillstand,N/A,Male 0-11,N/A,DQ,DQ
518,Ji hoon Kim,Stillstand,N/A,Expert Male,N/A,DQ,DQ
519,Ha Eun Kim,100m,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
519,Ha Eun Kim,400m,N/A,"Female 0-12 (24""), 24"" Wheel",01:23.900,27,N/A
519,Ha Eun Kim,50m One-Foot,N/A,"Female 0-12 (24""), 24"" Wheel",00:13.127,24,N/A
519,Ha Eun Kim,800m,N/A,"Female 0-12 (24""), 24"" Wheel",02:55.342,26,N/A
519,Ha Eun Kim,Downhill Gliding,N/A,Female 0-12,N/A,DQ,DQ
519,Ha Eun Kim,Downhill Gliding,N/A,Expert Female,N/A,DQ,DQ
519,Ha Eun Kim,IUF Slalom,N/A,"Female 0-12 (24""), 24"" Wheel",00:28.62,30,N/A
519,Ha Eun Kim,Stillstand,N/A,Female 12-14,N/A,DQ,DQ
519,Ha Eun Kim,Stillstand,N/A,Expert Female,N/A,DQ,DQ
519,Ha Eun Kim,Track Coasting,N/A,Female 0-12,N/A,DQ,DQ
519,Ha Eun Kim,Track Coasting,N/A,Expert Female,N/A,DQ,DQ
519,Ha Eun Kim,30m Wheel Walk,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
519,Ha Eun Kim,10k Standard,N/A,"Female 0-12, 24"" Wheel",50:20.269,16,N/A
519,Ha Eun Kim,10k Standard,N/A,Expert Female,50:20.269,71,N/A
520,Ki hun Cheon,Large Group,Unistar,Expert,N/A,9,N/A
520,Ki hun Cheon,Small Group,Unistar-A,15+,N/A,8,N/A
520,Ki hun Cheon,100m,N/A,Male 15-18,00:15.866,10,N/A
520,Ki hun Cheon,400m,N/A,Male 15-18,N/A,DQ,DQ
520,Ki hun Cheon,50m One-Foot,N/A,Male 15-18,N/A,DQ,DQ
520,Ki hun Cheon,800m,N/A,Male 15-18,N/A,DQ,DQ
520,Ki hun Cheon,Downhill Gliding,N/A,Male 13-18,N/A,DQ,DQ
520,Ki hun Cheon,Downhill Gliding,N/A,Expert Male,N/A,DQ,DQ
520,Ki hun Cheon,IUF Slalom,N/A,Male 15-18,00:25.25,19,N/A
520,Ki hun Cheon,Stillstand,N/A,Male 12-18,N/A,DQ,DQ
520,Ki hun Cheon,Stillstand,N/A,Expert Male,N/A,DQ,DQ
520,Ki hun Cheon,Track Coasting,N/A,Male 13-18,N/A,DQ,DQ
520,Ki hun Cheon,Track Coasting,N/A,Expert Male,N/A,DQ,DQ
520,Ki hun Cheon,30m Wheel Walk,N/A,Male 15-18,00:11.349,8,N/A
520,Ki hun Cheon,10k Standard,N/A,Male 15-18,N/A,DQ,DQ
520,Ki hun Cheon,10k Standard,N/A,Expert Male,N/A,DQ,DQ
520,Ki hun Cheon,Hockey A,Korea A,N/A,N/A,DQ,DQ
521,Joon seo Hwang,Large Group,Unistar,Expert,N/A,9,N/A
521,Joon seo Hwang & Chan woo Son,Pairs Freestyle,N/A,12,N/A,1,N/A
521,Joon seo Hwang,100m,N/A,"Male 0-12 (24""), 24"" Wheel",00:16.728,10,N/A
521,Joon seo Hwang,400m,N/A,"Male 0-12 (24""), 24"" Wheel",01:08.289,5,N/A
521,Joon seo Hwang,50m One-Foot,N/A,"Male 0-12 (24""), 24"" Wheel",00:09.797,8,N/A
521,Joon seo Hwang,800m,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
521,Joon seo Hwang,Downhill Gliding,N/A,Male 0-12,00:17.12,1,N/A
521,Joon seo Hwang,Downhill Gliding,N/A,Expert Male,00:17.12,4,N/A
521,Joon seo Hwang,IUF Slalom,N/A,"Male 0-12 (24""), 24"" Wheel",00:24.95,14,N/A
521,Joon seo Hwang,Stillstand,N/A,Male 0-11,N/A,DQ,DQ
521,Joon seo Hwang,Stillstand,N/A,Expert Male,N/A,DQ,DQ
521,Joon seo Hwang,Track Coasting,N/A,Male 0-12,88.1m,1,N/A
521,Joon seo Hwang,Track Coasting,N/A,Expert Male,88.1m,5,N/A
521,Joon seo Hwang,30m Wheel Walk,N/A,"Male 0-12 (24""), 24"" Wheel",00:09.948,1,N/A
521,Joon seo Hwang,10k Standard,N/A,"Male 0-12, 24"" Wheel",34:55.352,2,N/A
521,Joon seo Hwang,10k Standard,N/A,Expert Male,34:55.352,15,N/A
521,Joon seo Hwang,Small Group,Unistar-B,U15,N/A,9,N/A
522,Il moon Yang,Large Group,Unistar,Expert,N/A,9,N/A
522,Il moon Yang,Small Group,Unistar-B,U15,N/A,9,N/A
522,Il moon Yang,100m,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
522,Il moon Yang,50m One-Foot,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
522,Il moon Yang,800m,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
522,Il moon Yang,Downhill Gliding,N/A,Male 0-12,00:17.21,2,N/A
522,Il moon Yang,Downhill Gliding,N/A,Expert Male,00:17.21,6,N/A
522,Il moon Yang,Stillstand,N/A,Male 0-11,N/A,DQ,DQ
522,Il moon Yang,Stillstand,N/A,Expert Male,N/A,DQ,DQ
522,Il moon Yang,Track Coasting,N/A,Male 0-12,N/A,DQ,DQ
522,Il moon Yang,Track Coasting,N/A,Expert Male,N/A,DQ,DQ
522,Il moon Yang,30m Wheel Walk,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
522,Il moon Yang,10k Standard,N/A,"Male 0-12, 24"" Wheel",39:35.226,4,N/A
522,Il moon Yang,10k Standard,N/A,Expert Male,39:35.226,29,N/A
522,Il moon Yang,400m,N/A,"Male 0-12 (24""), 24"" Wheel",01:11.215,11,N/A
522,Il moon Yang,IUF Slalom,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
523,Seung hyun Oh,4x100 Relay,523_524_525_527,0-14,N/A,DQ,DQ
523,Seung hyun Oh,100m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
523,Seung hyun Oh,400m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
523,Seung hyun Oh,50m One-Foot,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
523,Seung hyun Oh,Slow Forward,N/A,Male 0-10,N/A,DQ,DQ
523,Seung hyun Oh,800m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
523,Seung hyun Oh,IUF Slalom,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
523,Seung hyun Oh,Stillstand,N/A,Male 0-11,N/A,DQ,DQ
523,Seung hyun Oh,Stillstand,N/A,Expert Male,N/A,DQ,DQ
523,Seung hyun Oh,Track Coasting,N/A,Male 0-12,N/A,DQ,DQ
523,Seung hyun Oh,Track Coasting,N/A,Expert Male,N/A,DQ,DQ
523,Seung hyun Oh,10m Wheel Walk,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
523,Seung hyun Oh,10k Standard,N/A,"Male 0-8, 20"" Wheel",N/A,DQ,DQ
523,Seung hyun Oh,10k Standard,N/A,Expert Male,N/A,DQ,DQ
523,Seung hyun Oh,Long Jump,N/A,Male 0-14,N/A,DQ,DQ
523,Seung hyun Oh,High Jump,N/A,Male 0-14,N/A,DQ,DQ
523,Seung hyun Oh,Slow Backward,N/A,Male 0-10,N/A,DQ,DQ
524,A Jun Kim,100m,N/A,"Male 0-10 (20""), 20"" Wheel",00:21.316,13,N/A
524,A Jun Kim,400m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
524,A Jun Kim,50m One-Foot,N/A,"Male 0-10 (20""), 20"" Wheel",00:13.434,13,N/A
524,A Jun Kim,Slow Forward,N/A,Male 0-10,00:16.92,4,N/A
524,A Jun Kim,800m,N/A,"Male 0-10 (20""), 20"" Wheel",03:05.305,16,N/A
524,A Jun Kim,IUF Slalom,N/A,"Male 0-10 (20""), 20"" Wheel",00:25.34,9,N/A
524,A Jun Kim,Stillstand,N/A,Male 0-11,N/A,DQ,DQ
524,A Jun Kim,Stillstand,N/A,Expert Male,N/A,DQ,DQ
524,A Jun Kim,Track Coasting,N/A,Male 0-12,N/A,DQ,DQ
524,A Jun Kim,Track Coasting,N/A,Expert Male,N/A,DQ,DQ
524,A Jun Kim,10m Wheel Walk,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
524,A Jun Kim,4x100 Relay,523_524_525_527,0-14,N/A,DQ,DQ
524,A Jun Kim,10k Standard,N/A,"Male 0-8, 20"" Wheel",55:19.857,2,N/A
524,A Jun Kim,10k Standard,N/A,Expert Male,55:19.857,93,N/A
524,A Jun Kim,Long Jump,N/A,Male 0-14,N/A,DQ,DQ
524,A Jun Kim,High Jump,N/A,Male 0-14,N/A,DQ,DQ
524,A Jun Kim,Slow Backward,N/A,Male 0-10,N/A,DQ,DQ
525,Hyeon Hak Jung,100m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
525,Hyeon Hak Jung,400m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
